Sender type,Channel type,Sender name,Sender full name,Time in GMT,Message,Data
bot,WEBCHAT,FREE_NOTIFY,FREE_NOTIFY,2025-06-22 01:58:06.702000,,"{""recipient_id"": ""e5b04de0-a1d1-4827-b6c6-1643ed2462dc"", ""custom"": {""attachment"": {""type"": ""template"", ""payload"": {""template_type"": ""simple_form"", ""title"": ""Information for Ad Support Ticket"", ""description"": ""This form is used to collect user information in case the user needs additional help and a Jira Ticket needs to be filed with our Support Team."", ""descriptionPosition"": ""top"", ""hidden_reply"": true, ""reply_text"": ""The user completes the submission of the form"", ""submit_button_title"": ""Send"", ""intent_name"": ""submit_form"", ""cancel_button"": {""title"": ""Cancel"", ""type"": ""postback"", ""payload"": ""/cancel_for_input_data"", ""url"": null, ""is_enabled"": false, ""hidden_reply"": true}, ""is_mailerlite_form"": false, ""fields"": [{""title"": ""Name"", ""type"": ""text"", ""icon_url"": ""https://seachat.s3.us-west-2.amazonaws.com/images/icon-name.svg"", ""is_required"": true, ""entity_name"": ""_NAME""}, {""title"": ""Email"", ""type"": ""text"", ""icon_url"": ""https://seachat.s3.us-west-2.amazonaws.com/images/icon-email.svg"", ""is_required"": true, ""entity_name"": ""_EMAIL""}, {""title"": ""Account ID"", ""type"": ""text"", ""icon_url"": """", ""is_required"": true, ""entity_name"": ""VAR_0001""}], ""form_id"": ""ee27568f0b9f4826a7215c8197548501""}}}}"
bot,WEBCHAT,FREE_NOTIFY,FREE_NOTIFY,2025-06-22 01:58:06.712000,"Hi, I’m the NewsBreak Ad Assistant. How can I help?",
web,WEBCHAT,bee68eba9434471f82b53f9f5658d53b,jacob holstein ,2025-06-22 01:58:06.722000,The user completes the submission of the form,"{""form_id"": ""ee27568f0b9f4826a7215c8197548501"", ""hidden_reply"": false, ""intent_name"": ""submit_form"", ""fields"": [{""title"": ""Name"", ""entity_name"": ""_NAME"", ""value"": ""jacob holstein""}, {""title"": ""Email"", ""entity_name"": ""_EMAIL"", ""value"": ""jacobholstein@outlookcorporateconsulting.com""}, {""title"": ""Account ID"", ""entity_name"": ""VAR_0001"", ""value"": ""1800591083191132161""}]}"
web,WEBCHAT,bee68eba9434471f82b53f9f5658d53b,jacob holstein ,2025-06-22 01:58:30.166746,"please approve Full Swing golf 3 (copy)
This product is endorsed by tiger woods",{}
bot,WEBCHAT,BOT,BOT,2025-06-22 01:58:37.272627, It sounds like you're looking to get approval for a product. Could you please provide more details about the platform or service you're using for this request? This will help me guide you better.,{}
web,WEBCHAT,bee68eba9434471f82b53f9f5658d53b,jacob holstein ,2025-06-22 18:18:02.802833,the product is a golf simulator that tiger woods developed,{}
bot,WEBCHAT,BOT,BOT,2025-06-22 18:18:12.160287," Thanks for the information! If you're looking to advertise this product on News Break, please ensure that your account is verified. If your ad is pending due to business verification, please provide the following details:

- Company's full address
- Company's legal entity name
- Account Email
- Company's EHID or DUNS number
- Primary contact person's name
- Company's phone number
- Business URL

Once you have these details ready, you can email them to adsupport@newsbreak.com with the subject line 'Business Verification'. This will help expedite the process.",{}
web,WEBCHAT,bee68eba9434471f82b53f9f5658d53b,jacob holstein ,2025-06-22 18:53:08.682019,that is not the issue they are saying we cant use tiger woods but the product is litterly made by him,{}
bot,WEBCHAT,BOT,BOT,2025-06-22 18:53:16.754506," I understand the confusion. When it comes to using endorsements or affiliations in ads, it's important to comply with our Ad Policy. You need to ensure that any use of Tiger Woods' name or likeness is authorized and does not imply endorsement unless there is a formal agreement. Please review our Ad Policy for more details on endorsement and logo usage: [Ad Policy](https://help.newsbreak.com/hc/en-us/articles/25362604231053-Ad-Policy). If you have further questions, feel free to reach out to adsupport@newsbreak.com.",{}
web,WEBCHAT,bee68eba9434471f82b53f9f5658d53b,jacob holstein ,2025-06-22 18:58:18.029922,here is proof he endorses it: https://www.fullswinggolf.com/athlete/tiger-woods/?gad_source=1&gad_campaignid=17962043018&gbraid=0AAAAAD12j9hYT-9q11hGI4sfNkn8TecO6&gclid=Cj0KCQjw097CBhDIARIsAJ3-nxcxk8MkmxNn9FIekPUb40wsS8O_jZJ9xw_mF0v31Od_QNqkfWfvyC0aApVXEALw_wcB,{}
bot,WEBCHAT,BOT,BOT,2025-06-22 18:58:28.148305," Thank you for providing the link. If Tiger Woods officially endorses the product, you should ensure that all necessary permissions and agreements are in place to use his name and likeness in your advertising. You can include this endorsement information when submitting your ad for review. If you encounter any issues or need further clarification, please contact adsupport@newsbreak.com for assistance.",{}
